time,pos_x,pos_y,pos_z,steering_angle,speed,cte,lap,sector,next_cte,image_filename,segmentation_filename,predicted_steering_angle,predicted_throttle
1724414546924,175.8353,1.719007,110.2573,0.08897385001182556,3.0175743600000002,0.04593115,1,1,0.03322583,image_00000001724414546924.jpg,segmentation_00000001724414546924.png,0.017051445320248604,0.2414742773398757
1724414547028,175.7873,1.718961,110.3349,0.017051445320248604,3.42882612,0.03327423,1,1,0.02109863,image_00000001724414547028.jpg,segmentation_00000001724414547028.png,-0.021128898486495018,0.2394355507567525
1724414547142,175.7348,1.718924,110.4214,-0.021128898486495018,3.791664,0.02245291,1,1,0.01180642,image_00000001724414547142.jpg,segmentation_00000001724414547142.png,0.011390718631446362,0.24430464068427682
1724414547228,175.6752,1.718885,110.5172,0.011390718631446362,4.234554,0.01205318,1,1,0.003613467,image_00000001724414547228.jpg,segmentation_00000001724414547228.png,0.030953792855143547,0.23452310357242823
1724414547301,175.6089,1.718838,110.6229,0.030953792855143547,4.6791756,0.003759767,1,1,-0.001428959,image_00000001724414547301.jpg,segmentation_00000001724414547301.png,0.015767700970172882,0.24211614951491356
1724414547425,175.5358,1.718788,110.7394,0.015767700970172882,5.119106400000001,-0.0011659,1,1,-0.002499729,image_00000001724414547425.jpg,segmentation_00000001724414547425.png,0.016825009137392044,0.24158749543130398
1724414547537,175.457,1.718744,110.8659,0.016825009137392044,5.5292436,-0.00156646,1,1,-0.002273283,image_00000001724414547537.jpg,segmentation_00000001724414547537.png,-0.01108791958540678,0.2444560402072966
1724414547653,175.372,1.718703,111.002,-0.01108791958540678,5.9420016,-0.001502591,1,1,-0.002186788,image_00000001724414547653.jpg,segmentation_00000001724414547653.png,-0.007735413033515215,0.2461322934832424
1724414547727,175.2808,1.718661,111.1479,-0.007735413033515215,6.354828,-0.001484812,1,1,-0.002129332,image_00000001724414547727.jpg,segmentation_00000001724414547727.png,0.07820940762758255,0.21089529618620872
1724414547850,175.1838,1.718617,111.3033,0.07820940762758255,6.7601844,-0.001375623,1,1,-0.001982967,image_00000001724414547850.jpg,segmentation_00000001724414547850.png,0.05845598503947258,0.2207720074802637
1724414547921,175.0801,1.718574,111.468,0.05845598503947258,7.1703072,-0.00198945,1,1,-0.002635574,image_00000001724414547921.jpg,segmentation_00000001724414547921.png,0.05663537234067917,0.22168231382966042
1724414548024,174.9701,1.718531,111.6422,0.05663537234067917,7.576761599999999,-0.003004386,1,1,-0.003737106,image_00000001724414548024.jpg,segmentation_00000001724414548024.png,0.048655442893505096,0.22567227855324745
1724414548116,174.8565,1.718491,111.8263,0.048655442893505096,7.9293347999999995,-0.001733896,1,1,-0.002229625,image_00000001724414548116.jpg,segmentation_00000001724414548116.png,0.009748519398272038,0.24512574030086398
1724414548225,174.7389,1.718474,112.0194,0.009748519398272038,8.2799208,0.0009138218,1,1,0.0008345678,image_00000001724414548225.jpg,segmentation_00000001724414548225.png,0.06719296425580978,0.2164035178720951
1724414548335,174.6165,1.718475,112.2211,0.06719296425580978,8.6346036,0.003942482,1,1,0.004297533,image_00000001724414548335.jpg,segmentation_00000001724414548335.png,0.03788531944155693,0.23105734027922153
1724414548442,174.4876,1.718458,112.4309,0.03788531944155693,9.0223488,0.005847813,1,1,0.006440625,image_00000001724414548442.jpg,segmentation_00000001724414548442.png,0.019230833277106285,0.24038458336144686
1724414548527,174.355,1.718412,112.6501,0.019230833277106285,9.3523824,0.009589682,1,1,0.01069201,image_00000001724414548527.jpg,segmentation_00000001724414548527.png,0.047381214797496796,0.2263093926012516
1724414548603,174.2191,1.718374,112.8779,0.047381214797496796,9.6783876,0.01508894,1,1,0.01691994,image_00000001724414548603.jpg,segmentation_00000001724414548603.png,0.030543802306056023,0.234728098846972
1724414548733,174.0773,1.71834,113.1134,0.030543802306056023,10.0458252,0.01962426,1,1,0.02196379,image_00000001724414548733.jpg,segmentation_00000001724414548733.png,0.06389632821083069,0.21805183589458466
1724414548840,173.9308,1.718301,113.3576,0.06389632821083069,10.384977600000001,0.02487602,1,1,0.02777688,image_00000001724414548840.jpg,segmentation_00000001724414548840.png,0.036203961819410324,0.23189801909029484
1724414548921,173.7797,1.718265,113.6102,0.036203961819410324,10.735668,0.03059133,1,1,0.03406951,image_00000001724414548921.jpg,segmentation_00000001724414548921.png,-0.014455614611506462,0.24277219269424677
1724414548997,173.6253,1.718229,113.8714,-0.014455614611506462,11.051330400000001,0.03814619,1,1,0.04245507,image_00000001724414548997.jpg,segmentation_00000001724414548997.png,0.053393930196762085,0.22330303490161896
1724414549113,173.4666,1.718196,114.1407,0.053393930196762085,11.3891724,0.04622049,1,1,0.05135007,image_00000001724414549113.jpg,segmentation_00000001724414549113.png,0.025919722393155098,0.23704013880342245
1724414549189,173.3009,1.718159,114.4171,0.025919722393155098,11.7436212,0.05222277,1,1,0.05763873,image_00000001724414549189.jpg,segmentation_00000001724414549189.png,-0.01444724015891552,0.24277637992054224
1724414549327,173.132,1.718121,114.7024,-0.01444724015891552,12.0583692,0.06019902,1,1,0.06626442,image_00000001724414549327.jpg,segmentation_00000001724414549327.png,0.024362005293369293,0.23781899735331535
1724414549435,172.9593,1.718088,114.9959,0.024362005293369293,12.395682,0.06927608,1,1,0.07609915,image_00000001724414549435.jpg,segmentation_00000001724414549435.png,0.002212009159848094,0.24889399542007595
1724414549534,172.7801,1.718051,115.2966,0.002212009159848094,12.740551199999999,0.07669684,1,1,0.08380139,image_00000001724414549534.jpg,segmentation_00000001724414549534.png,-0.02797420509159565,0.23601289745420218
1724414549634,172.5966,1.718014,115.6057,-0.02797420509159565,13.0736052,0.08492561,1,1,0.09243118,image_00000001724414549634.jpg,segmentation_00000001724414549634.png,0.04194572567939758,0.2290271371603012
1724414549732,172.4083,1.717977,115.9231,0.04194572567939758,13.4235972,0.09347998,1,1,0.1013861,image_00000001724414549732.jpg,segmentation_00000001724414549732.png,-0.010058476589620113,0.24497076170518994
1724414549847,172.2137,1.717941,116.2474,-0.010058476589620113,13.746762,0.1003243,1,1,0.1081399,image_00000001724414549847.jpg,segmentation_00000001724414549847.png,-0.05374474078416824,0.22312762960791588
1724414549915,172.0165,1.717907,116.5803,-0.05374474078416824,14.0506596,0.1095365,1,1,0.1178403,image_00000001724414549915.jpg,segmentation_00000001724414549915.png,-0.08859558403491974,0.20570220798254013
1724414550034,171.8172,1.717875,116.9218,-0.08859558403491974,14.352699600000001,0.1214924,1,1,0.1308122,image_00000001724414550034.jpg,segmentation_00000001724414550034.png,-0.04037901759147644,0.22981049120426178
1724414550128,171.6105,1.717844,117.2682,-0.04037901759147644,14.635929599999999,0.1298214,1,1,0.1390405,image_00000001724414550128.jpg,segmentation_00000001724414550128.png,0.1018761619925499,0.19906191900372505
1724414550233,171.3952,1.717814,117.618,0.1018761619925499,14.8851108,0.1326233,1,1,0.1404104,image_00000001724414550233.jpg,segmentation_00000001724414550233.png,-0.039037734270095825,0.2304811328649521
1724414550332,171.1748,1.717812,117.9736,-0.039037734270095825,15.177675599999999,0.1342447,1,1,0.1406659,image_00000001724414550332.jpg,segmentation_00000001724414550332.png,-0.03459799662232399,0.232701001688838
1724414550427,170.9578,1.717792,118.3392,-0.03459799662232399,15.397434000000002,0.1440368,1,1,0.1514263,image_00000001724414550427.jpg,segmentation_00000001724414550427.png,-0.056299321353435516,0.22185033932328224
1724414550515,170.7361,1.717759,118.7104,-0.056299321353435516,15.679051200000002,0.1527685,1,1,0.16058,image_00000001724414550515.jpg,segmentation_00000001724414550515.png,-0.007629453670233488,0.24618527316488326
1724414550626,170.5072,1.717724,119.0866,-0.007629453670233488,15.970968,0.1580138,1,1,0.1652859,image_00000001724414550626.jpg,segmentation_00000001724414550626.png,0.00767176179215312,0.24616411910392344
1724414550710,170.2718,1.717693,119.4679,0.00767176179215312,16.239852000000003,0.1604609,1,1,0.1665643,image_00000001724414550710.jpg,segmentation_00000001724414550710.png,-0.013348860666155815,0.2433255696669221
1724414550808,170.0323,1.717664,119.8562,-0.013348860666155815,16.549614,0.1631776,1,1,0.1685068,image_00000001724414550808.jpg,segmentation_00000001724414550808.png,-0.07772204279899597,0.21113897860050201
1724414550920,169.7897,1.717642,120.2529,-0.07772204279899597,16.8591996,0.1677232,1,1,0.1729393,image_00000001724414550920.jpg,segmentation_00000001724414550920.png,-0.04384326934814453,0.22807836532592773
1724414551044,169.5426,1.717625,120.6566,-0.04384326934814453,17.160786,0.17216,1,1,0.1772356,image_00000001724414551044.jpg,segmentation_00000001724414551044.png,-0.09363111108541489,0.20318444445729256
1724414551109,169.2877,1.717593,121.0641,-0.09363111108541489,17.39583,0.1719488,1,1,0.1755913,image_00000001724414551109.jpg,segmentation_00000001724414551109.png,-0.05944691598415375,0.22027654200792313
1724414551218,169.0254,1.717568,121.4745,-0.05944691598415375,17.627738400000002,0.1670309,1,1,0.168299,image_00000001724414551218.jpg,segmentation_00000001724414551218.png,-0.08173410594463348,0.20913294702768326
1724414551303,168.7561,1.717546,121.8877,-0.08173410594463348,17.8425036,0.1576792,1,1,0.1559265,image_00000001724414551303.jpg,segmentation_00000001724414551303.png,-0.04696616530418396,0.22651691734790802
1724414551438,168.4814,1.718176,122.3053,-0.04696616530418396,18.120654000000002,0.1460847,1,1,0.1414676,image_00000001724414551438.jpg,segmentation_00000001724414551438.png,-0.014146880246698856,0.24292655987665057
1724414551524,168.2016,1.718694,122.7258,-0.014146880246698856,18.360108,0.1315987,1,2,0.1239933,image_00000001724414551524.jpg,segmentation_00000001724414551524.png,0.05299052596092224,0.22350473701953888
1724414551616,167.917,1.718098,123.1507,0.05299052596092224,18.6742404,0.1155007,1,2,0.1052047,image_00000001724414551616.jpg,segmentation_00000001724414551616.png,-0.007569852750748396,0.2462150736246258
1724414551720,167.631,1.718338,123.58,-0.007569852750748396,18.3459924,0.1004509,1,2,0.08886202,image_00000001724414551720.jpg,segmentation_00000001724414551720.png,0.02432827837765217,0.23783586081117392
1724414551823,167.3431,1.71832,124.0215,0.02432827837765217,19.303502400000003,0.0903542,1,2,0.07851634,image_00000001724414551823.jpg,segmentation_00000001724414551823.png,-0.025190366432070732,0.23740481678396463
1724414551901,167.0536,1.718242,124.4664,-0.025190366432070732,18.8911692,0.08066105,1,2,0.06998936,image_00000001724414551901.jpg,segmentation_00000001724414551901.png,-0.004923306871205568,0.24753834656439722
1724414552022,166.7591,1.718222,124.9204,-0.004923306871205568,19.8686088,0.07157151,1,2,0.0626597,image_00000001724414552022.jpg,segmentation_00000001724414552022.png,-0.06094720587134361,0.2195263970643282
1724414552144,166.4616,1.718194,125.3762,-0.06094720587134361,19.331136,0.06227938,1,2,0.07930741,image_00000001724414552144.jpg,segmentation_00000001724414552144.png,-0.10056079924106598,0.199719600379467
1724414552193,166.1572,1.718171,125.8406,-0.10056079924106598,20.332458,0.0795222,1,2,0.4009018,image_00000001724414552193.jpg,segmentation_00000001724414552193.png,-0.15085025131702423,0.17457487434148788
1724414552335,165.8503,1.718137,126.3089,-0.15085025131702423,19.9281924,0.1311707,1,2,0.2259395,image_00000001724414552335.jpg,segmentation_00000001724414552335.png,-0.23275981843471527,0.13362009078264236
1724414552418,165.5321,1.718111,126.7813,-0.23275981843471527,20.9061396,0.2215913,1,2,0.3379894,image_00000001724414552418.jpg,segmentation_00000001724414552418.png,-0.11570771038532257,0.19214614480733871
1724414552499,165.2049,1.7181,127.2472,-0.11570771038532257,20.261491200000002,0.3196849,1,2,0.4272085,image_00000001724414552499.jpg,segmentation_00000001724414552499.png,-0.06846930831670761,0.2157653458416462
1724414552628,164.8611,1.718099,127.7091,-0.06846930831670761,21.031560000000002,0.4032233,1,2,0.5060427,image_00000001724414552628.jpg,segmentation_00000001724414552628.png,-0.34769153594970703,0.07615423202514648
1724414552749,164.5135,1.718104,128.1652,-0.34769153594970703,20.454782400000003,0.4799319,1,2,0.5718269,image_00000001724414552749.jpg,segmentation_00000001724414552749.png,-0.12733140587806702,0.1863342970609665
1724414552823,164.1601,1.718084,128.6289,-0.12733140587806702,21.3738516,0.5578759,1,2,0.6483682,image_00000001724414552823.jpg,segmentation_00000001724414552823.png,-0.08499808609485626,0.20750095695257187
1724414552939,163.8042,1.718063,129.0932,-0.08499808609485626,20.8377216,0.634536,1,2,0.7183927,image_00000001724414552939.jpg,segmentation_00000001724414552939.png,-0.035936206579208374,0.2320318967103958
1724414552992,163.4372,1.718053,129.5601,-0.035936206579208374,21.7182132,0.7051431,1,2,0.7869498,image_00000001724414552992.jpg,segmentation_00000001724414552992.png,-0.146947979927063,0.1765260100364685
1724414553125,163.066,1.718043,130.0234,-0.146947979927063,21.1639896,0.7703014,1,2,0.8448144,image_00000001724414553125.jpg,segmentation_00000001724414553125.png,-0.3981950283050537,0.050902485847473145
1724414553235,162.6883,1.718027,130.4944,-0.3981950283050537,22.1570208,0.8363014,1,2,0.9105554,image_00000001724414553235.jpg,segmentation_00000001724414553235.png,-0.07662784308195114,0.21168607845902443
1724414553332,162.3045,1.718002,130.96,-0.07662784308195114,21.428928000000003,0.8941228,1,2,0.9607162,image_00000001724414553332.jpg,segmentation_00000001724414553332.png,-0.09248197823762894,0.20375901088118553
1724414553430,161.8958,1.718018,131.4082,-0.09248197823762894,22.077770400000002,0.9220355,1,2,0.9764258,image_00000001724414553430.jpg,segmentation_00000001724414553430.png,-0.11602576822042465,0.19198711588978767
1724414553521,161.4859,1.718044,131.8472,-0.11602576822042465,21.3876324,0.9425896,1,2,0.9841835,image_00000001724414553521.jpg,segmentation_00000001724414553521.png,-0.0047677201218903065,0.24761613993905485
1724414553642,161.071,1.718017,132.2943,-0.0047677201218903065,22.3037028,0.9653988,1,2,1.001393,image_00000001724414553642.jpg,segmentation_00000001724414553642.png,-0.16434034705162048,0.16782982647418976
1724414553720,160.652,1.717989,132.738,-0.16434034705162048,21.7753272,0.9828564,1,2,1.011589,image_00000001724414553720.jpg,segmentation_00000001724414553720.png,-0.12210259586572647,0.18894870206713676
1724414553803,160.2223,1.717984,133.183,-0.12210259586572647,22.6418436,0.9937,1,2,1.016649,image_00000001724414553803.jpg,segmentation_00000001724414553803.png,-0.08367261290550232,0.20816369354724884
1724414553918,159.7863,1.717972,133.6199,-0.08367261290550232,21.9531636,0.9943258,1,2,1.008741,image_00000001724414553918.jpg,segmentation_00000001724414553918.png,-0.02431557886302471,0.23784221056848764
1724414554002,159.3393,1.717962,134.0564,-0.02431557886302471,22.8623076,0.9869133,1,2,0.9938294,image_00000001724414554002.jpg,segmentation_00000001724414554002.png,-0.07958681881427765,0.21020659059286118
1724414554114,158.8893,1.717938,134.4904,-0.07958681881427765,22.2738588,0.9755626,1,2,0.9756489,image_00000001724414554114.jpg,segmentation_00000001724414554114.png,-0.05443659424781799,0.222781702876091
1724414554217,158.4327,1.71793,134.9317,-0.05443659424781799,23.2504452,0.9648162,1,3,0.9606083,image_00000001724414554217.jpg,segmentation_00000001724414554217.png,-0.014145775698125362,0.24292711215093732
1724414554332,157.9727,1.71791,135.3716,-0.014145775698125362,22.644626400000003,0.9506171,1,3,0.9428594,image_00000001724414554332.jpg,segmentation_00000001724414554332.png,-0.041126713156700134,0.22943664342164993
1724414554426,157.5034,1.717896,135.8149,-0.041126713156700134,23.6137428,0.9321345,1,3,0.9200178,image_00000001724414554426.jpg,segmentation_00000001724414554426.png,0.0029205891769379377,0.24853970541153103
1724414554513,157.0323,1.717868,136.2593,0.0029205891769379377,23.1268536,0.9132959,1,3,0.8987731,image_00000001724414554513.jpg,segmentation_00000001724414554513.png,0.027214068919420242,0.23639296554028988
1724414554616,156.5527,1.717845,136.7094,0.027214068919420242,24.0534504,0.8924396,1,3,0.8763632,image_00000001724414554616.jpg,segmentation_00000001724414554616.png,0.044059716165065765,0.22797014191746712
1724414554713,156.0715,1.717841,137.1612,0.044059716165065765,23.571723600000002,0.8729321,1,3,0.8973294,image_00000001724414554713.jpg,segmentation_00000001724414554713.png,0.04038160294294357,0.2298091985285282
1724414554814,155.5849,1.717817,137.6222,0.04038160294294357,24.504627600000003,0.9252596,1,3,0.9719414,image_00000001724414554814.jpg,segmentation_00000001724414554814.png,0.023627419024705887,0.23818629048764706
1724414554905,155.1,1.717787,138.0872,0.023627419024705887,23.9716476,0.9750627,1,3,1.093612,image_00000001724414554905.jpg,segmentation_00000001724414554905.png,0.042755126953125,0.2286224365234375
1724414555015,154.6106,1.717801,138.5613,0.042755126953125,24.902953200000002,1.102767,1,3,1.235,image_00000001724414555015.jpg,segmentation_00000001724414555015.png,0.022626446560025215,0.2386867767199874
1724414555126,154.1211,1.718197,139.0375,0.022626446560025215,24.3829548,1.23866,1,3,1.370325,image_00000001724414555126.jpg,segmentation_00000001724414555126.png,0.013104348443448544,0.24344782577827573
1724414555227,153.6266,1.718709,139.5222,0.013104348443448544,25.2876276,1.378909,1,3,1.517871,image_00000001724414555227.jpg,segmentation_00000001724414555227.png,0.030982494354248047,0.23450875282287598
1724414555286,153.1321,1.719103,140.0092,0.030982494354248047,24.7885524,1.521174,1,3,1.659315,image_00000001724414555286.jpg,segmentation_00000001724414555286.png,0.06137726455926895,0.21931136772036552
1724414555417,152.6309,1.719519,140.5033,0.06137726455926895,25.7105088,1.665762,1,3,1.810432,image_00000001724414555417.jpg,segmentation_00000001724414555417.png,0.07293616235256195,0.21353191882371902
1724414555505,152.1295,1.720302,140.9996,0.07293616235256195,25.1858808,1.812122,1,3,1.955588,image_00000001724414555505.jpg,segmentation_00000001724414555505.png,0.03820756450295448,0.23089621774852276
1724414555600,151.6255,1.721142,141.5055,0.03820756450295448,26.0503164,1.965102,1,3,2.116676,image_00000001724414555600.jpg,segmentation_00000001724414555600.png,0.11600729823112488,0.19199635088443756
1724414555701,151.1256,1.721949,142.016,0.11600729823112488,25.5046716,2.124248,1,3,2.276914,image_00000001724414555701.jpg,segmentation_00000001724414555701.png,0.03467203676700592,0.23266398161649704
1724414555825,150.6224,1.722813,142.5351,0.03467203676700592,26.386038000000003,2.288787,1,3,2.450864,image_00000001724414555825.jpg,segmentation_00000001724414555825.png,0.040148794651031494,0.22992560267448425
1724414555910,150.1254,1.723749,143.0598,0.040148794651031494,25.75818,2.461381,1,3,2.625498,image_00000001724414555910.jpg,segmentation_00000001724414555910.png,0.04842505604028702,0.2257874719798565
1724414556016,149.6265,1.72498,143.5931,0.04842505604028702,26.627292,2.640252,1,3,2.81532,image_00000001724414556016.jpg,segmentation_00000001724414556016.png,0.025631943717598915,0.23718402814120054
1724414556116,149.1283,1.726578,144.1288,0.025631943717598915,26.150958,2.821425,1,3,2.997266,image_00000001724414556116.jpg,segmentation_00000001724414556116.png,0.06574686616659164,0.21712656691670418
1724414556209,148.6271,1.728137,144.6732,0.06574686616659164,26.982277200000002,3.008304,1,3,3.193691,image_00000001724414556209.jpg,segmentation_00000001724414556209.png,0.019829975441098213,0.2400850122794509
1724414556324,148.1271,1.729848,145.2197,0.019829975441098213,26.43768,3.197708,1,3,3.382596,image_00000001724414556324.jpg,segmentation_00000001724414556324.png,0.0022936819586902857,0.24885315902065486
1724414556420,147.6252,1.73355,145.7751,0.0022936819586902857,27.2546676,3.393484,1,3,3.588032,image_00000001724414556420.jpg,segmentation_00000001724414556420.png,0.04181451350450516,0.22909274324774742
1724414556490,147.1245,1.738286,146.3325,0.04181451350450516,26.819251200000004,3.591593,1,3,3.785932,image_00000001724414556490.jpg,segmentation_00000001724414556490.png,0.03131302818655968,0.23434348590672016
1724414556614,146.6178,1.740888,146.8961,0.03131302818655968,27.5510988,3.791612,1,3,3.992966,image_00000001724414556614.jpg,segmentation_00000001724414556614.png,-0.015329756774008274,0.24233512161299586
1724414556704,146.1116,1.739078,147.4639,-0.015329756774008274,27.18153,3.995499,1,3,4.196184,image_00000001724414556704.jpg,segmentation_00000001724414556704.png,0.013668130151927471,0.24316593492403626
1724414556820,145.6037,1.739239,148.0391,0.013668130151927471,27.9449244,4.204731,1,3,4.414276,image_00000001724414556820.jpg,segmentation_00000001724414556820.png,-0.0035416230093687773,0.2482291884953156
1724414556924,145.0936,1.759146,148.6093,-0.0035416230093687773,27.0254592,4.408492,1,3,4.612047,image_00000001724414556924.jpg,segmentation_00000001724414556924.png,-0.033288221806287766,0.23335588909685612
1724414557006,144.5674,1.85566,149.1594,-0.033288221806287766,27.5810904,4.586723,1,3,4.787772,image_00000001724414557006.jpg,segmentation_00000001724414557006.png,0.012717668898403645,0.24364116555079818
1724414557109,144.0368,1.911835,149.7024,0.012717668898403645,27.2754,4.634219,1,4,5.025274,image_00000001724414557109.jpg,segmentation_00000001724414557109.png,-0.01137522142380476,0.24431238928809762
1724414557192,143.5078,1.885436,150.2419,-0.01137522142380476,27.229402800000003,5.005218,1,4,5.195505,image_00000001724414557192.jpg,segmentation_00000001724414557192.png,-0.03691001981496811,0.23154499009251595
1724414557319,142.9796,1.787949,150.7848,-0.03691001981496811,27.5415192,5.188534,1,4,5.451897,image_00000001724414557319.jpg,segmentation_00000001724414557319.png,0.004121125675737858,0.24793943716213107
1724414557439,142.4485,1.791609,151.306,0.004121125675737858,25.16445,5.424658,1,4,5.681913,image_00000001724414557439.jpg,segmentation_00000001724414557439.png,0.027250787243247032,0.23637460637837648
1724414557515,141.9174,1.883054,151.8025,0.027250787243247032,26.107038,5.652871,1,4,5.925952,image_00000001724414557515.jpg,segmentation_00000001724414557515.png,0.01685992069542408,0.24157003965228796
1724414557591,141.3949,1.893566,152.3044,0.01685992069542408,26.07309,5.889669,1,4,6.169871,image_00000001724414557591.jpg,segmentation_00000001724414557591.png,-0.005222401116043329,0.24738879944197834
1724414557728,140.8863,1.855157,152.8264,-0.005222401116043329,26.4541896,6.150505,1,4,6.442912,image_00000001724414557728.jpg,segmentation_00000001724414557728.png,0.0332273505628109,0.23338632471859455
1724414557829,140.4037,1.845713,153.3705,0.0332273505628109,26.2139652,6.442169,1,4,6.736486,image_00000001724414557829.jpg,segmentation_00000001724414557829.png,0.04828718304634094,0.22585640847682953
1724414557935,139.9249,1.842451,153.917,0.04828718304634094,26.0628696,6.737771,1,4,7.029868,image_00000001724414557935.jpg,segmentation_00000001724414557935.png,0.06829074025154114,0.21585462987422943
1724414558022,139.4487,1.889729,154.46,0.06829074025154114,25.4426544,7.031216,1,4,7.31378,image_00000001724414558022.jpg,segmentation_00000001724414558022.png,0.03597138822078705,0.23201430588960648
1724414558139,128.0,2.844181,152.0,0.03597138822078705,3.52450512,0.02991307,1,5,-0.07650574,image_00000001724414558139.jpg,segmentation_00000001724414558139.png,-0.0544908344745636,0.2227545827627182
1724414558222,128.0,2.687538,152.0,-0.0544908344745636,7.0488684,0.02990577,1,5,0.02217016,image_00000001724414558222.jpg,segmentation_00000001724414558222.png,-0.021165957674384117,0.23941702116280794
1724414558326,127.9998,2.433001,152.0,-0.021165957674384117,10.5728904,0.02984734,1,5,0.02057514,image_00000001724414558326.jpg,segmentation_00000001724414558326.png,-0.027623118832707405,0.2361884405836463
1724414558428,127.9992,2.080585,151.9999,-0.027623118832707405,14.0962392,0.02967591,1,5,0.02062577,image_00000001724414558428.jpg,segmentation_00000001724414558428.png,0.050696901977062225,0.2246515490114689
1724414558509,127.9813,1.728388,152.0045,0.050696901977062225,10.213966800000001,0.02747188,1,5,0.01820727,image_00000001724414558509.jpg,segmentation_00000001724414558509.png,-0.010896238498389721,0.24455188075080514
1724414558631,127.9168,1.615655,152.0308,-0.010896238498389721,3.24987264,0.02481236,1,5,0.02153445,image_00000001724414558631.jpg,segmentation_00000001724414558631.png,0.01067813578993082,0.2446609321050346
1724414558715,127.8311,1.692544,152.0654,0.01067813578993082,4.6039248,0.02239214,1,5,0.02014061,image_00000001724414558715.jpg,segmentation_00000001724414558715.png,-0.0034961472265422344,0.24825192638672888
1724414558830,127.7339,1.735987,152.1039,-0.0034961472265422344,3.993264,0.02082156,1,5,0.02055216,image_00000001724414558830.jpg,segmentation_00000001724414558830.png,0.09319071471691132,0.20340464264154434
1724414558941,127.6281,1.726329,152.1451,0.09319071471691132,4.3515288000000005,0.02056428,1,5,0.0220872,image_00000001724414558941.jpg,segmentation_00000001724414558941.png,-0.03181173652410507,0.23409413173794746
1724414559009,127.5076,1.713334,152.1917,-0.03181173652410507,4.842385200000001,0.02190508,1,5,0.02523197,image_00000001724414559009.jpg,segmentation_00000001724414559009.png,-0.04361501708626747,0.22819249145686626
1724414559119,127.3779,1.715909,152.2452,-0.04361501708626747,5.2161696,0.0280459,1,5,0.03320417,image_00000001724414559119.jpg,segmentation_00000001724414559119.png,-0.017042607069015503,0.24147869646549225
1724414559199,127.2374,1.719591,152.3003,-0.017042607069015503,5.592186,0.03344505,1,5,0.03954464,image_00000001724414559199.jpg,segmentation_00000001724414559199.png,0.015010620467364788,0.2424946897663176
1724414559324,127.086,1.719772,152.358,0.015010620467364788,5.9856768,0.03827381,1,5,0.04464909,image_00000001724414559324.jpg,segmentation_00000001724414559324.png,0.011106730438768864,0.24444663478061557
1724414559430,126.9244,1.718873,152.42,0.011106730438768864,6.394374000000001,0.0438395,1,5,0.0505383,image_00000001724414559430.jpg,segmentation_00000001724414559430.png,-0.005697387736290693,0.24715130613185465
1724414559537,126.7527,1.718578,152.4872,-0.005697387736290693,6.800882400000001,0.05102512,1,5,0.05818087,image_00000001724414559537.jpg,segmentation_00000001724414559537.png,0.022460555657744408,0.2387697221711278
1724414559625,126.5706,1.71869,152.5589,0.022460555657744408,7.2074484000000005,0.05901295,1,5,0.06665947,image_00000001724414559625.jpg,segmentation_00000001724414559625.png,0.01020727027207613,0.24489636486396194
